index,len,data
55987,117,"[-5,0,-5,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,-1,-6,-1,-6,0,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,1,-7,1,-7,1,-7,1,-7,1,-6,2,-7,2,-8,2,-7,3,-7,3,-7,3,-8,4,-7,4,-7,4,-7,4,-8,5,-7,5,-7,6,-9,6,-7,6,-8,6,-8,6,-8,7,-6,7,-6,8,-7,8,0,0,0,0,0,0,8,6,8,7,8,6,8,6,8,6,8,5,9,5,10,5,9,5,9,4,8,4,9,3,9,3,9,3,9,2,9,2,9,2,9,1,9,1,9,1,9,1,9,1,9,0,9,1,9,1,8,0,8,0,8,0,8,0,8,0,8,0,8,0,9,0,8,0,7,0,8,0,8,0,8,-1,9,-1,8,0,8,-1,8,-1,8,-1,8,-1,9,-1,8,0,9,0,9,0,8,0,8,0,8,0,8,0,8,0,7,0,7,0,6,1,6,1]"
55988,117,"[1,-4,2,-4,3,-4,3,-5,3,-4,3,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-3,4,-4,5,-4,5,-4,4,-3,4,-4,4,-3,4,-3,4,-4,5,-3,4,-3,4,-3,4,-4,4,-4,3,-4,4,-4,4,-4,4,-5,4,-5,3,-5,4,-5,4,-5,4,-5,4,-5,3,-6,4,-6,3,-6,4,-6,3,-7,4,-7,3,-7,3,-7,3,-8,4,-7,3,-8,3,-8,3,-8,3,-8,3,-9,3,-9,3,-9,3,-9,3,-9,2,-10,3,-10,3,-10,0,0,0,0,0,0,-10,-2,-10,-2,-10,-1,-10,-2,-10,-1,-10,-1,-10,-1,-10,0,-10,-1,-10,-1,-9,0,-9,0,-10,0,-10,0,-9,0,-9,0,-9,0,-9,0,-9,0,-8,0,-9,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,1,-7,1,-7,1,-7,2,-7,1,-7,1,-8,1,-7,2,-7,1,-8,1,-8,1,-8,1,-8,1,-8,1,-8,1,-8,2,-8,1,-8,1,-8,0,-8,0,-8,0,-8,0,-8,0,-7,0,-7,0,-7,-1,-7,-1,-7,-1,-6,-1,-6,-1,-5,-2]"
55989,117,"[2,4,2,5,1,5,1,6,1,6,1,5,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,-1,6,0,6,0,6,0,6,-1,6,-1,6,-1,6,-1,6,0,6,-1,6,-1,6,0,6,0,6,0,6,-1,6,0,6,0,6,0,6,0,7,0,7,0,7,0,7,0,7,0,8,0,8,0,8,0,8,0,8,0,8,0,9,0,9,0,9,0,9,0,9,0,10,0,9,0,10,0,10,0,10,0,11,0,10,0,11,0,10,0,0,0,0,0,0,11,0,11,0,10,0,10,0,11,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,0,10,0,9,0,9,-1,9,0,9,-1,9,0,9,0,8,-1,8,-1,8,0,8,0,8,0,8,0,8,-1,8,0,8,0,8,-1,8,-1,8,-1,8,0,8,-1,8,-1,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,1,8,1,8,1,7,2,7,2,6,2,6,3,6,3,6,3,5,3,4,3]"
55990,117,"[0,-5,0,-5,0,-5,1,-5,1,-5,1,-6,1,-5,2,-5,2,-6,2,-6,2,-6,2,-6,2,-6,2,-6,2,-5,2,-5,2,-5,2,-5,2,-5,2,-5,2,-5,2,-5,2,-5,2,-5,2,-5,1,-6,1,-6,1,-6,1,-6,1,-6,1,-6,1,-6,0,-7,0,-7,0,-7,0,-7,0,-7,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-9,0,-9,-1,-9,-1,-9,-1,-9,-1,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-10,-2,-9,-3,-10,-3,-10,0,0,0,0,0,0,-10,4,-9,4,-9,4,-9,4,-9,5,-9,5,-8,4,-8,5,-8,5,-8,5,-8,5,-8,5,-7,5,-7,5,-7,6,-6,6,-7,6,-6,5,-7,6,-6,5,-5,6,-6,6,-5,6,-5,6,-5,5,-5,6,-5,6,-5,6,-5,6,-4,6,-4,6,-4,6,-4,6,-4,6,-4,6,-4,6,-4,7,-3,6,-4,7,-4,6,-4,6,-4,7,-4,6,-4,7,-4,7,-4,7,-5,6,-5,6,-5,6,-5,5,-5,5,-5,5,-5,4,-5,4,-5,3,-5,2,-5,3]"
55991,117,"[-1,4,-2,5,-2,5,-3,5,-3,5,-3,5,-3,5,-3,5,-3,6,-3,5,-4,6,-3,5,-3,5,-3,5,-3,5,-3,5,-3,6,-3,5,-3,5,-3,5,-3,5,-2,5,-2,6,-2,5,-2,6,-2,6,-2,6,-1,6,-1,6,-1,6,-1,7,0,7,0,7,0,7,0,7,0,8,0,7,0,8,0,8,1,7,1,8,1,8,1,9,2,8,2,9,3,8,3,8,3,9,4,9,4,9,4,9,5,8,5,9,5,9,6,8,6,8,7,8,0,0,0,0,0,0,7,-7,7,-7,7,-7,6,-8,6,-8,6,-8,5,-8,5,-8,5,-8,4,-8,4,-8,3,-9,3,-9,3,-8,3,-9,2,-8,2,-9,1,-8,1,-9,1,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-7,0,-8,0,-7,-1,-7,-1,-7,-1,-7,-1,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-8,-2,-7,-2,-7,-2,-7,-1,-7,-1,-7,-1,-7,-1,-6,-1,-6,0,-5,0,-6]"
55992,117,"[5,-2,5,-1,5,-1,6,-1,6,-1,6,-1,6,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,0,7,0,7,0,6,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-2,7,-2,7,-2,7,-2,8,-3,7,-3,7,-4,8,-4,8,-4,8,-4,8,-4,8,-5,8,-5,8,-5,7,-5,8,-5,8,-5,8,-6,8,-7,8,-7,7,-7,7,-7,7,-7,7,-8,7,-9,7,-9,0,0,0,0,0,0,-9,-6,-9,-6,-9,-5,-9,-5,-9,-5,-9,-4,-9,-4,-10,-4,-9,-4,-9,-3,-9,-3,-9,-3,-9,-3,-9,-2,-9,-2,-9,-1,-9,-1,-9,-1,-9,-1,-8,-1,-9,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-7,1,-7,0,-7,1,-8,0,-8,1,-8,1,-8,1,-8,1,-8,1,-8,1,-8,1,-7,1,-7,1,-8,1,-8,1,-8,1,-8,1,-8,1,-8,1,-8,0,-8,0,-7,0,-7,0,-7,0,-7,0,-6,0,-6,0,-5,-1]"
55993,117,"[3,-4,4,-5,4,-5,5,-4,5,-4,6,-4,6,-3,7,-3,7,-3,7,-3,8,-2,7,-1,7,-2,8,-1,7,-1,8,0,8,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,1,8,0,8,1,8,1,8,1,8,1,8,1,8,1,9,1,8,1,8,1,9,1,9,2,9,2,9,2,10,2,10,2,10,3,10,3,10,3,10,3,10,4,10,3,10,3,11,4,10,4,11,4,10,4,11,4,10,4,0,0,0,0,0,0,5,-10,5,-10,5,-10,5,-10,6,-10,5,-9,6,-10,5,-9,5,-9,6,-9,6,-8,6,-8,5,-8,5,-8,5,-8,5,-8,5,-8,6,-8,5,-7,6,-7,5,-7,6,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,6,-6,5,-5,6,-5,5,-5,5,-5,6,-5,6,-5,6,-5,6,-5,7,-5,7,-4,7,-4,7,-4,8,-4,8,-3,8,-3,8,-2,8,-2,8,-1,8,-1,8,0,8,0,7,0,7,1,6,2,6,2,5,2]"
55994,117,"[3,4,3,4,3,6,3,6,3,7,2,7,2,7,2,8,1,8,1,8,1,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,-1,8,-1,8,-1,8,-1,8,-1,7,-1,8,-1,8,-1,8,-1,8,-1,8,-2,8,-1,8,-1,8,-2,9,-2,8,-2,9,-2,9,-1,9,-2,9,-1,9,-2,9,-2,10,-2,9,-2,9,-3,10,-2,10,-3,10,-3,10,-3,10,-3,10,-3,11,-3,11,-3,11,-3,11,-3,11,-3,11,-3,11,-3,12,-4,12,0,0,0,0,0,0,12,4,11,3,11,3,11,4,11,3,10,3,10,3,11,3,10,4,10,3,9,4,9,4,9,3,10,3,10,3,9,3,9,2,9,3,9,3,8,3,8,2,8,3,8,3,8,3,8,3,7,3,8,2,7,2,8,3,7,2,8,2,8,2,7,3,7,3,7,3,7,3,7,3,7,3,7,3,7,4,7,4,7,3,7,4,7,4,7,5,7,5,6,6,6,6,5,6,5,7,4,6,3,6,3,7,3,6,2,6,2,6,1,6]"
55995,117,"[4,-4,5,-4,5,-4,6,-3,6,-3,7,-3,7,-2,8,-2,8,-2,8,-1,8,-1,8,-1,8,0,8,0,8,0,8,0,8,1,8,0,8,1,8,1,8,1,7,1,7,1,7,1,7,2,7,2,8,2,8,2,8,2,8,2,7,2,8,2,8,2,8,2,9,3,9,3,9,2,9,3,9,3,9,3,9,3,9,3,9,4,9,4,10,4,10,4,10,4,10,4,11,4,11,5,11,5,10,5,11,5,11,5,11,5,11,6,11,6,0,0,0,0,0,0,6,-10,6,-10,6,-10,6,-10,6,-10,6,-10,5,-9,6,-9,6,-9,6,-9,6,-9,6,-8,6,-8,5,-8,5,-8,5,-8,4,-8,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,4,-6,5,-5,5,-6,5,-6,5,-6,5,-5,5,-6,6,-5,6,-6,6,-5,6,-5,6,-4,7,-4,7,-4,8,-4,7,-4,8,-3,7,-2,8,-2,7,-1,7,0,7,0,6,0,6,0,6,1]"
55996,117,"[-5,1,-6,1,-7,1,-7,1,-8,1,-8,0,-8,0,-8,0,-9,0,-8,-1,-9,-1,-8,-1,-8,-1,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-3,-8,-2,-8,-2,-8,-2,-7,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-9,-2,-9,-2,-9,-2,-9,-2,-10,-2,-9,-2,-10,-2,-10,-2,-10,-2,-11,-2,-11,-2,-10,-2,-11,-2,-11,-2,-11,-2,-12,-2,-12,-2,-12,-1,-12,-2,-12,-2,-12,-2,-12,-1,-13,-1,-12,-1,0,0,0,0,0,0,-1,13,-1,12,-1,12,-1,12,-1,12,-1,12,0,12,0,12,0,11,0,11,-1,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,0,10,0,9,0,9,0,8,1,8,0,9,0,8,1,8,1,8,1,8,1,8,1,7,1,8,1,8,1,8,1,7,1,7,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,0,8,0,8,0,8,0,8,-1,8,-1,8,-1,8,-1,7,-2,7,-2,6,-2,6,-2,6,-3,5]"
55997,117,"[4,3,4,3,4,4,4,4,4,4,4,5,4,5,3,5,3,6,4,6,3,6,3,6,3,6,3,6,3,6,2,6,2,6,3,6,3,6,3,6,3,6,3,6,3,6,2,6,3,6,3,6,3,6,3,6,4,5,4,6,4,5,5,6,5,6,5,5,5,6,5,6,5,5,6,6,6,5,6,6,6,6,6,5,7,6,7,6,7,6,7,5,8,6,8,5,8,5,8,5,8,5,8,5,9,5,9,5,9,5,9,5,9,5,0,0,0,0,0,0,3,-10,3,-10,3,-9,3,-10,2,-10,2,-10,2,-9,2,-9,1,-9,2,-9,1,-9,1,-9,1,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-7,0,-7,0,-7,-1,-7,-1,-7,-1,-7,-1,-6,-1,-6,-2,-6,-1,-6,-2,-6,-2,-6,-2,-5,-2,-5,-2,-6,-2,-5,-2,-5,-3,-6,-3,-6,-2,-6,-2,-6,-3,-6,-3,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-1,-5,-1,-5,0,-5,0,-5,0,-5]"
55998,117,"[-4,-2,-4,-2,-4,-2,-4,-3,-4,-3,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-5,-4,-5,-3,-5,-4,-5,-3,-5,-3,-5,-3,-6,-3,-5,-3,-5,-3,-6,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-6,-3,-5,-4,-6,-3,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-5,-6,-4,-6,-5,-6,-5,-6,-5,-6,-5,-7,-6,-6,-6,-7,-6,-6,-6,-7,-6,-7,-6,-7,-6,-7,-7,-7,-6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,8,-7,7,-6,8,-6,7,-6,8,-6,8,-6,7,-6,7,-6,7,-6,7,-5,7,-5,7,-5,7,-4,7,-4,7,-4,7,-4,7,-4,7,-4,6,-4,6,-3,7,-3,6,-3,6,-3,6,-3,6,-3,6,-3,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-3,6,-2,6,-3,6,-3,5,-3,5,-4,5,-3,4,-4,4,-3,4,-4,3,-4,3]"
55999,117,"[5,0,6,0,6,0,7,0,7,1,7,1,7,1,7,2,7,3,7,3,8,3,7,4,7,4,7,5,7,5,7,5,7,5,7,5,6,5,7,5,6,5,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,7,6,7,7,7,7,7,7,7,7,8,7,7,7,7,7,8,8,8,7,8,8,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,10,10,10,9,10,10,10,10,0,0,0,0,0,0,10,-10,10,-10,10,-10,10,-10,10,-9,10,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,8,-8,8,-8,9,-8,8,-8,8,-8,7,-8,7,-7,7,-7,7,-8,7,-8,6,-7,7,-7,7,-7,6,-7,7,-7,6,-7,6,-7,5,-7,7,-6,6,-6,6,-6,5,-6,6,-6,7,-7,6,-6,6,-6,6,-7,7,-6,7,-6,7,-6,7,-6,7,-6,7,-6,7,-5,8,-5,8,-5,8,-4,8,-4,8,-3,8,-3,8,-2,8,-1,7,-1,7,0,7,0]"
56000,117,"[-6,4,-8,4,-8,4,-9,4,-10,3,-11,3,-11,2,-12,2,-12,1,-12,0,-13,0,-13,0,-12,-1,-12,-1,-12,-2,-13,-3,-13,-2,-13,-3,-12,-4,-12,-4,-12,-4,-12,-4,-12,-5,-12,-5,-12,-5,-12,-4,-11,-5,-12,-5,-12,-5,-12,-6,-12,-6,-12,-6,-12,-6,-12,-6,-13,-7,-13,-8,-13,-8,-13,-7,-13,-8,-13,-8,-15,-8,-14,-9,-15,-10,-15,-10,-15,-10,-15,-11,-16,-11,-15,-12,-15,-11,-16,-12,-15,-12,-15,-12,-16,-13,-16,-13,-15,-12,-16,-13,-15,-14,0,0,0,0,0,0,-15,15,-15,15,-14,15,-16,14,-15,15,-15,13,-14,13,-15,13,-15,12,-15,12,-15,12,-15,12,-15,11,-14,11,-15,10,-14,11,-13,10,-13,10,-13,9,-13,9,-13,9,-13,9,-12,8,-12,8,-12,8,-12,8,-12,8,-11,7,-12,8,-11,8,-12,6,-12,7,-12,6,-12,7,-12,6,-13,6,-13,6,-12,6,-13,6,-14,5,-13,5,-13,5,-13,4,-13,4,-15,4,-14,2,-14,1,-14,1,-14,0,-14,-1,-13,-1,-13,-2,-12,-2,-11,-3,-10,-4,-9,-5,-9,-4]"
56001,117,"[0,-8,0,-9,1,-10,1,-11,1,-11,1,-11,2,-12,3,-12,3,-12,3,-12,3,-12,4,-12,3,-13,4,-13,3,-12,4,-14,3,-14,3,-13,3,-12,2,-14,3,-14,2,-13,3,-14,2,-13,3,-13,1,-14,1,-14,1,-14,0,-14,0,-14,0,-14,0,-15,-1,-14,-1,-15,-2,-15,-3,-17,-3,-17,-4,-16,-3,-16,-4,-17,-6,-17,-6,-16,-6,-17,-7,-18,-7,-17,-9,-18,-10,-18,-10,-17,-11,-17,-11,-18,-12,-17,-12,-18,-13,-17,-14,-18,-14,-16,-15,-16,-15,-16,0,0,0,0,0,0,-14,17,-14,17,-12,18,-12,18,-12,19,-11,19,-11,19,-9,19,-9,19,-9,19,-8,18,-6,19,-6,19,-6,19,-4,19,-4,19,-3,18,-3,17,-2,17,-3,17,0,17,0,17,0,15,0,16,0,16,0,15,1,16,1,15,2,15,3,15,2,15,3,14,4,15,4,14,4,14,6,15,4,14,6,15,6,15,6,15,6,15,6,14,6,14,6,14,6,14,6,14,6,14,6,14,4,14,5,14,5,14,4,14,3,12,3,12,2,12,2,11,1,11]"
56002,117,"[3,-5,4,-5,4,-5,5,-5,6,-5,7,-5,7,-4,7,-4,7,-4,8,-4,9,-3,9,-3,9,-3,9,-3,10,-2,10,-2,10,-1,10,-1,10,-1,10,-1,10,-1,10,-1,10,0,10,0,10,0,10,0,10,0,10,0,11,0,11,0,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,13,0,13,0,14,0,14,0,14,0,15,0,15,0,15,0,16,0,16,0,16,0,16,1,16,1,16,1,17,1,17,1,17,1,18,1,18,0,0,0,0,0,0,0,2,-18,3,-18,1,-17,3,-17,2,-17,2,-17,2,-17,2,-17,3,-16,2,-16,3,-16,3,-15,2,-15,2,-15,3,-15,3,-14,2,-14,2,-14,2,-14,3,-13,2,-13,3,-12,2,-12,2,-12,3,-13,2,-12,2,-12,3,-12,3,-12,2,-11,3,-11,3,-12,3,-11,3,-11,4,-11,3,-12,3,-12,3,-11,3,-12,4,-11,4,-11,5,-11,5,-12,5,-11,6,-11,7,-11,7,-10,7,-10,8,-9,8,-8,8,-8,9,-7,9,-6,8,-6,8,-4,8,-3,8,-2]"
56003,117,"[-1,3,-1,3,-2,3,-2,3,-2,4,-3,4,-3,4,-3,4,-3,4,-3,4,-3,5,-4,4,-3,4,-3,4,-4,4,-4,5,-3,4,-3,5,-3,5,-3,5,-3,5,-3,5,-3,5,-2,5,-3,6,-2,6,-2,6,-2,6,-2,6,-1,6,-1,7,-1,6,-1,7,0,7,0,7,0,8,0,7,0,8,0,8,0,8,0,8,0,8,0,9,1,9,1,9,2,9,3,9,3,9,3,9,4,10,4,10,5,9,5,10,5,10,6,9,6,9,6,9,0,0,0,0,0,0,8,-8,8,-8,7,-8,7,-8,6,-8,6,-9,6,-9,6,-9,5,-9,5,-9,4,-9,4,-9,3,-9,3,-9,2,-10,2,-9,1,-9,1,-9,1,-9,1,-9,0,-9,0,-9,0,-8,0,-9,0,-8,0,-8,-1,-8,-1,-7,-2,-8,-2,-7,-2,-8,-3,-7,-3,-7,-3,-7,-3,-7,-3,-8,-4,-7,-4,-6,-4,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-6,-5,-7,-5,-7,-5,-7,-5,-7,-4,-7,-4,-7,-4,-7,-4,-7,-3,-6,-3,-6,-3,-6,-2,-6,-2,-6]"
56004,117,"[1,-1,1,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-2,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-4,3,-4,2,-4,2,-4,2,-4,2,-5,2,-5,2,-5,2,-5,2,-5,2,-5,2,-6,2,-6,2,-6,2,-6,2,-6,2,-7,1,-6,1,-7,1,-7,1,-7,1,-7,1,-7,0,0,0,0,0,0,-8,0,-8,0,-8,0,-7,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,-6,1,-6,0,-6,1,-6,1,-6,1,-5,1,-6,2,-5,2,-5,2,-5,2,-5,2,-5,2,-5,2,-4,2,-5,2,-4,2,-4,2,-4,2,-4,3,-3,3,-4,3,-3,3,-3,3,-3,3,-3,3,-4,3,-3,4,-3,3,-3,4,-3,3,-3,4,-3,4,-3,4,-3,4,-3,4,-3,4,-3,4,-3,4,-3,4,-3,3,-4,3,-3,3,-4,3,-3,2,-4,2,-3,2,-3,2]"
56005,117,"[-2,0,-3,0,-3,0,-3,0,-3,-1,-3,-1,-3,-1,-3,-2,-3,-2,-3,-2,-3,-2,-3,-2,-3,-3,-3,-3,-3,-3,-2,-3,-2,-3,-2,-3,-2,-4,-2,-4,-2,-4,-2,-4,-2,-4,-1,-4,-2,-4,-2,-4,-2,-4,-1,-4,-2,-4,-1,-5,-2,-4,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-2,-5,-1,-6,-1,-6,0,-6,-1,-6,-1,-7,-1,-6,0,-7,0,-7,0,-7,0,-7,0,-7,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0,0,0,0,0,-8,-1,-8,-1,-8,-1,-8,-1,-8,0,-8,-1,-8,-1,-8,-1,-7,-1,-7,-1,-7,-1,-7,-2,-7,-2,-7,-1,-6,-2,-6,-1,-6,-2,-6,-2,-6,-2,-5,-2,-5,-2,-5,-1,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-4,-2,-5,-2,-4,-2,-5,-3,-5,-3,-5,-3,-4,-3,-5,-3,-4,-3,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-3,-5,-2,-5,-2,-5,-2,-5,-1,-5,-1,-5,0,-5,0,-4,0,-4]"
56006,117,"[-2,0,-3,-1,-3,-1,-3,-1,-3,-2,-3,-2,-3,-2,-3,-2,-3,-2,-3,-3,-4,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-4,-3,-4,-3,-4,-3,-3,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-5,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-5,-4,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-6,-5,-5,-6,-6,-5,-6,-5,-6,-6,-6,-6,-6,-6,-6,-5,-6,-6,-6,-6,0,0,0,0,0,0,-6,6,-5,6,-5,7,-6,6,-5,7,-5,6,-5,6,-5,6,-5,6,-5,6,-5,6,-5,6,-5,6,-4,6,-4,6,-4,6,-3,6,-3,6,-3,6,-4,5,-3,6,-3,5,-2,5,-3,5,-3,5,-3,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-3,6,-2,5,-2,5,-2,5,-2,5,-3,5,-3,5,-3,5,-3,5,-4,5,-4,4,-4,4,-4,4,-4,3,-4,3,-4,3,-3,2,-4,2]"
56007,117,"[-1,3,-2,3,-2,3,-2,3,-3,3,-3,3,-3,3,-4,3,-4,3,-4,3,-4,3,-4,3,-5,3,-5,2,-5,2,-6,2,-5,2,-6,1,-6,2,-6,2,-6,2,-6,1,-6,1,-6,1,-6,1,-6,1,-7,1,-7,1,-6,1,-7,1,-6,1,-7,1,-7,1,-7,1,-7,1,-7,0,-7,0,-8,0,-8,1,-8,1,-8,1,-8,0,-9,0,-9,1,-9,0,-9,0,-9,0,-9,0,-10,0,-10,0,-11,0,-10,0,-10,0,-11,0,-11,0,-11,0,-11,0,0,0,0,0,0,0,0,11,0,12,0,11,0,11,0,11,0,11,0,10,0,10,0,10,0,10,0,10,0,9,0,10,0,9,0,9,0,9,0,9,0,9,0,9,-1,9,0,8,0,8,0,7,0,8,0,8,-1,8,0,8,0,7,0,7,0,7,0,7,0,8,0,7,0,7,-1,7,-1,8,-1,7,-1,7,-1,8,-2,8,-2,7,-2,7,-2,7,-2,7,-3,7,-3,7,-3,7,-4,7,-4,6,-5,6,-5,6,-5,5,-5,5,-5,4,-5,4,-5,3,-5,3]"
56008,117,"[2,-3,2,-3,3,-3,3,-3,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,5,-4,4,-4,4,-4,5,-4,4,-4,5,-4,4,-4,5,-5,4,-4,5,-5,5,-5,4,-5,4,-6,4,-5,4,-5,4,-6,4,-6,3,-6,3,-6,3,-6,3,-6,3,-7,2,-7,2,-7,3,-7,2,-8,2,-8,2,-9,1,-8,1,-8,1,-9,0,-9,0,-10,0,-10,0,-10,0,-11,-1,-10,-1,-11,-1,-11,-2,-11,-2,-11,-2,-12,-3,-11,-3,-12,-4,-11,-4,-11,-4,-11,0,0,0,0,0,0,-11,6,-10,6,-9,7,-10,7,-9,7,-9,7,-9,8,-8,8,-8,8,-7,8,-7,8,-6,8,-6,9,-6,9,-5,9,-5,9,-4,9,-4,9,-4,8,-3,9,-2,9,-2,9,-2,8,-2,9,-2,9,-1,8,-1,9,0,8,0,9,0,8,0,9,0,8,0,8,1,8,1,8,1,9,1,9,2,8,1,9,2,9,2,8,2,9,2,9,2,8,2,9,2,9,2,9,2,9,2,9,2,8,2,8,1,8,1,8,0,8,0,7,0,7,0,6]"
56009,117,"[4,-1,5,-1,5,-1,5,-1,5,0,6,0,6,0,6,0,6,0,6,1,7,1,7,1,6,1,6,1,7,1,7,1,7,2,7,1,7,2,6,2,6,2,6,2,7,2,6,2,6,2,7,2,7,2,7,3,7,2,7,3,7,3,7,2,8,3,7,3,8,3,8,4,8,4,8,3,8,4,9,3,9,4,9,4,10,4,10,3,10,4,10,4,10,4,10,4,11,4,11,4,11,4,11,4,11,5,12,5,11,5,12,4,11,4,0,0,0,0,0,0,5,-12,4,-12,4,-11,5,-12,5,-12,5,-12,4,-11,4,-11,4,-11,4,-10,4,-10,4,-10,4,-10,4,-10,4,-10,4,-10,3,-10,3,-9,3,-9,3,-9,2,-10,3,-9,2,-9,3,-9,3,-9,3,-9,2,-9,2,-8,2,-9,2,-8,3,-8,3,-8,2,-8,2,-8,3,-8,3,-9,3,-8,3,-9,2,-9,3,-8,3,-8,3,-9,4,-9,4,-8,5,-8,4,-8,5,-8,5,-8,6,-7,6,-7,6,-6,6,-5,6,-5,6,-5,6,-4,6,-3,6,-3]"
56010,117,"[-4,-3,-4,-3,-4,-3,-4,-4,-4,-4,-4,-4,-4,-5,-4,-6,-4,-5,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-3,-6,-4,-6,-4,-7,-4,-6,-4,-6,-3,-7,-4,-6,-4,-7,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-7,-5,-7,-5,-7,-6,-7,-5,-7,-5,-7,-6,-7,-6,-7,-6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-7,-8,-7,-8,-7,-9,-8,-9,-7,-9,-7,-9,-7,-10,-7,-10,-7,-10,-8,-10,-7,-10,-7,-11,-7,-11,-7,0,0,0,0,0,0,-6,12,-6,12,-5,12,-6,12,-5,12,-4,12,-4,12,-4,12,-4,12,-4,12,-4,11,-3,11,-3,11,-2,11,-3,12,-2,10,-2,11,-1,11,-1,11,-1,11,-1,10,-1,10,0,10,0,10,-1,10,0,10,0,10,0,10,0,10,0,9,0,10,0,10,0,9,0,10,0,9,1,10,1,10,1,10,1,10,0,10,1,10,0,10,0,10,0,10,1,10,0,10,0,11,0,10,0,10,-1,10,-1,9,-1,9,-1,8,-1,8,-2,8,-2,7,-3,7]"
